molecule,environment,method,transition,CT_number,Lambda_D,Lambda_A,hole_on_A,particle_on_D,Delta_r,S_he
BFCZPZ3,toluene,stda,S0T1,0.2534864176608774,0.7852738891312215,0.3228000079581394,0.21472611086877852,0.6771999920418603,1.0985731381506736,0.693970099137375
BFCZPZ3,toluene,stddft,S0T1,0.25192413263677005,0.7858104117331163,0.3205914923946448,0.21418958826688392,0.6794085076053552,1.089213234064974,0.7039783030393063
TPA–DAP–TPA,toluene,stda,S0T1,0.20351514735511794,0.7287996520549547,0.2792470424228084,0.27120034794504544,0.7207529575771917,0.11834161023135627,0.9895734448379795
BFCZPZ3,toluene,stda,S0S1,0.2977880339411418,0.6650397651338215,0.44777477912350083,0.33496023486617854,0.5522252208764993,0.7552012303383485,0.7800420962255853
BFCZPZ3,toluene,stddft,S0S1,0.2894102407819901,0.672732775332119,0.43020089312448356,0.32726722466788105,0.5697991068755164,0.7270268091105566,0.7723943405582201
TPA–DAP–TPA,toluene,stddft,S0T1,0.20143073072064993,0.7315749474136679,0.2753384754805597,0.268425052586332,0.7246615245194403,0.1284706664662685,0.9892384017133192
TPA–DAP–TPA,toluene,stddft,S0S1,0.22851555328937015,0.6692772518797141,0.34143630707239414,0.330722748120286,0.6585636929276059,0.13510813005664601,0.98991167031551
TPA–DAP–TPA,toluene,stda,S0S1,0.2272168177269139,0.6738653575592096,0.33718429828461594,0.32613464244079027,0.6628157017153841,0.14102299807810992,0.9873808740916789
TMAB,toluene,stda,S0S1,0.05433503187633685,0.9223520324296272,0.058909212497975885,0.07764796757037282,0.9410907875020242,3.8525907363952654,0.4988454927381666
FAPbCl3,toluene,stda,S0S1,0.0871469989604271,0.9489186241972052,0.09183822167486105,0.05108137580279493,0.908161778325139,1.6981516782090325,0.5990685617067303
FAPbCl3,toluene,stda,S0T1,0.11159285867166434,0.8743651873998425,0.12762728923771016,0.12563481260015774,0.8723727107622897,0.19373953530030968,0.9809995617324242
FAPbCl3,toluene,stddft,S0S1,0.0841579030922017,0.9511872897414905,0.08847669013225962,0.048812710258509535,0.9115233098677402,1.68985783018168,0.5986652619797768
FAPbCl3,toluene,stddft,S0T1,0.11715866783977286,0.8607794252241882,0.13610765360621757,0.13922057477581176,0.8638923463937824,0.18083414309241905,0.9845287086518476
F2PA,toluene,stda,S0S1,0.16082042266308216,0.9007457239805939,0.17854142226996234,0.09925427601940613,0.8214585777300378,1.7152390999337073,0.6670507464320231
TMAB,toluene,stda,S0T1,0.04946083558850419,0.9212628294736682,0.0536880833635304,0.07873717052633161,0.9463119166364697,2.8375601892995608,0.5801982828898969
F2PA,toluene,stddft,S0S1,0.1614360744752513,0.9019469222687069,0.17898622467626368,0.09805307773129301,0.8210137753237363,1.7487161126621666,0.6612671789645588
TMAB,toluene,stddft,S0T1,0.04929790144067671,0.9238293965804247,0.053362559822358976,0.07617060341957516,0.946637440177641,2.8204783707086625,0.5993683232658651
F2PA,toluene,stda,S0T1,0.18635842638517194,0.8122222878718485,0.22944264047895147,0.18777771212815159,0.7705573595210484,0.31267793789145554,0.9368706047532478
TMAB,toluene,stddft,S0S1,0.04529099199499435,0.9978529804269053,0.04538844186807739,0.0021470195730945735,0.9546115581319226,3.113286464142174,0.6010723031663311
F2PA,toluene,stddft,S0T1,0.18267975402654793,0.8167917671467579,0.22365523426453043,0.18320823285324206,0.7763447657354698,0.28460536233274786,0.938675488691753
InDM,toluene,stda,S0T1,0.4051516817702524,0.7706477374432391,0.5257287630719778,0.22935226255676075,0.4742712369280222,0.48129822117144977,0.5397285299808467
InDM,toluene,stda,S0S1,0.08155656932889163,0.5091064189921727,0.16019552354170088,0.4908935810078273,0.839804476458299,1.1109550528518148,0.5518569037541006
2CM,toluene,stda,S0T1,0.03155362101461812,0.9694712439237206,0.03254724801007177,0.030528756076279452,0.967452751989928,1.2839814918884926,0.6916570967514244
InDM,toluene,stddft,S0T1,0.40504416442921504,0.7710297931283026,0.5253288109475349,0.22897020687169742,0.474671189052465,0.4983226543360511,0.5427308987526738
InDM,toluene,stddft,S0S1,0.08118888857670695,0.5031416164503186,0.16136389024922515,0.4968583835496812,0.8386361097507751,1.0824231025605395,0.5446282588923184
BTPBFCz,toluene,stda,S0T1,0.16297543898606368,0.25671668583095086,0.6348455241954306,0.7432833141690496,0.3651544758045692,2.1949590637156757,0.6884111207693459
2CM,toluene,stddft,S0T1,0.03097007129536723,0.9703626840866364,0.031915975133069055,0.029637315913363483,0.9680840248669311,1.2742134805069802,0.6946811281138716
2CM,toluene,stda,S0S1,0.02903919530637314,0.9978250546600398,0.029102491634935772,0.002174945339960364,0.9708975083650644,0.7072876524464562,0.7633337291769243
BTPBFCz,toluene,stddft,S0T1,0.1657745460599284,0.2600685502160541,0.6374263474849605,0.7399314497839458,0.36257365251503937,2.1723629326764513,0.6922714409955777
2CM,toluene,stddft,S0S1,0.02549282560924517,0.9982027605154883,0.025538724813864724,0.00179723948451155,0.9744612751861352,0.7239085173133628,0.7645597001627747
ZDZ,toluene,stda,S0T1,0.37281422201924563,0.7800570343266638,0.4779320044733069,0.2199429656733361,0.522067995526693,2.123388487080192,0.6507521016899807
BTPBFCz,toluene,stddft,S0S1,0.2896659491071634,0.7984942567643876,0.3627652254894495,0.20150574323561227,0.6372347745105507,0.269060084345872,0.720093573939847
DPAA,toluene,stda,S0S1,0.2178216727739396,0.7119708322157569,0.3059418489041845,0.28802916778424315,0.6940581510958157,0.01870106847059337,0.9955624491108873
ZDZ,toluene,stda,S0S1,0.12625526505422313,0.5666518167198764,0.2228092478112309,0.43334818328012353,0.7771907521887689,1.9295661157608666,0.7004519631673588
BTPBFCz,toluene,stda,S0S1,0.17699724527719493,0.7518585102582598,0.23541297047551837,0.24814148974174044,0.7645870295244819,0.9208665047218736,0.7246332601859906
DPAA,toluene,stda,S0T1,0.2040477700078615,0.7307329340322927,0.27923713371162245,0.26926706596770733,0.7207628662883776,0.028078748093093846,0.9964154197633233
DPAA,toluene,stddft,S0T1,0.20146797697147883,0.7335187929882653,0.2746595982234117,0.2664812070117346,0.7253404017765883,0.035386581091790305,0.9965526458487088
ZDZ,toluene,stddft,S0S1,0.12187921540066157,0.558294938317863,0.21830614436140583,0.44170506168213725,0.7816938556385942,2.031161238135504,0.7101702726331381
ZDZ,toluene,stddft,S0T1,0.3264272697818409,0.804952475878379,0.4055236545805234,0.19504752412162094,0.5944763454194765,1.2027723336243494,0.6459186939294803
DPAA,toluene,stddft,S0S1,0.21908537969750694,0.7109797726332271,0.3081457280930641,0.28902022736677313,0.6918542719069359,0.022203786156848305,0.9954506151791831
DPFPhe,toluene,stda,S0S1,0.4097836614049055,0.6705112336377941,0.6111510752499458,0.32948876636220575,0.38884892475005434,1.5464698752173787,0.5461832916413162
DPFPhe,toluene,stddft,S0S1,0.41854950542207875,0.6751599057138106,0.6199264824228101,0.32484009428618943,0.38007351757719005,1.611597231599433,0.5388349267404576
DPFPhe,toluene,stda,S0T1,0.31886332766285447,0.682447546239321,0.4672349243835296,0.3175524537606789,0.5327650756164701,0.8484668946277741,0.9037178188889629
SFAC-BP-SFAC,toluene,stda,S0S1,0.08882176851729885,0.8484464803421655,0.10468753253767803,0.15155351965783456,0.8953124674623222,0.7902266786946031,0.4151441260934645
DPFPhe,toluene,stddft,S0T1,0.3021762673143613,0.6535009139669448,0.46239608982344277,0.3464990860330551,0.5376039101765573,0.6545064107774577,0.9365511916831388
SFAC-BP-SFAC,toluene,stda,S0T1,0.07916760285278063,0.8962777185978138,0.08832932160428442,0.10372228140218638,0.9116706783957158,1.4190734510801732,0.4955076924396318
SFAC-BP-SFAC,toluene,stddft,S0T1,0.0787275437512097,0.8980763763379228,0.08766241471826286,0.10192362366207716,0.912337585281737,1.4164053073136909,0.5157890788059065
TMOE,toluene,stda,S0T1,0.11310211477176703,0.8637811458380524,0.1309383925740053,0.13621885416194754,0.8690616074259948,0.18931724698695243,0.9812534833838958
9CzFDBFDPO,toluene,stda,S0T1,0.28500886617061727,0.7147440043161606,0.39875656801528925,0.2852559956838395,0.6012434319847109,1.2243972151660893,0.6970071558708726
TMOE,toluene,stddft,S0S1,0.13014847340248564,0.8431561655242313,0.1543586807807614,0.15684383447576883,0.8456413192192387,0.30510863508045866,0.9654205928615993
TMOE,toluene,stda,S0S1,0.12967207528911429,0.8446867292786582,0.15351499058100637,0.1553132707213418,0.8464850094189937,0.3061150775247402,0.9668675406761459
SFAC-BP-SFAC,toluene,stddft,S0S1,0.08768497601608419,0.8540694168735979,0.10266727069687538,0.14593058312640206,0.8973327293031246,0.8762858449505159,0.4112074473226134
9CzFDBFDPO,toluene,stddft,S0T1,0.2835858802516064,0.711713123602004,0.39845531977318155,0.2882868763979959,0.6015446802268183,1.2073055049298216,0.7001337760321631
TMOE,toluene,stddft,S0T1,0.11081359622864458,0.866798786412149,0.12784235276484857,0.1332012135878512,0.8721576472351515,0.182835813275918,0.982385590207504
9CzFDBFDPO,toluene,stda,S0S1,0.29272971655686675,0.6258702117645671,0.46771632689076204,0.3741297882354329,0.5322836731092379,0.5872308125697175,0.7816219230664002
ICBNTrz4,toluene,stda,S0T1,0.2018763331156501,0.824951645781173,0.24471292850684231,0.1750483542188271,0.7552870714931578,2.4586866610346094,0.6431774748338949
ICBNTrz4,toluene,stda,S0S1,0.2092642166224945,0.8205056058821473,0.2550430065587535,0.1794943941178527,0.7449569934412464,3.0300781428323575,0.5762175906037891
9CzFDBFDPO,toluene,stddft,S0S1,0.2884240746859606,0.6256294053892034,0.46101425572625104,0.37437059461079675,0.538985744273749,0.5700837109720801,0.782565396989257
DHPZ-2BI,toluene,stda,S0S1,0.36058053646841504,0.7316321822367493,0.4928440071704426,0.2683678177632508,0.5071559928295574,2.0115037661423627,0.6838009966483231
ICBNTrz4,toluene,stddft,S0S1,0.21074230364632185,0.8211805138811406,0.25663334685122,0.17881948611885942,0.7433666531487801,2.9258410919724165,0.5769575568597157
ICBNTrz4,toluene,stddft,S0T1,0.20145566082011654,0.8243900005437927,0.2443693648482275,0.17560999945620726,0.7556306351517723,2.3811917734188532,0.654105886694485
DHPZ-2BI,toluene,stda,S0T1,0.3503997421008215,0.7185202193702305,0.4876685897690399,0.28147978062976947,0.5123314102309602,1.8147885735799716,0.7137086473893779
DHPZ-2BI,toluene,stddft,S0S1,0.36223173506432294,0.7349532636282942,0.49286363227515817,0.2650467363717056,0.5071363677248418,2.046360511635352,0.6764451515987171
DHPZ-2BI,toluene,stddft,S0T1,0.348459565150666,0.7158634541206539,0.4867682001991619,0.28413654587934634,0.5132317998008381,1.7766456881293071,0.720437724153304
2CzPy,toluene,stda,S0S1,0.10927929569101014,0.14006705351201293,0.7801927216355539,0.8599329464879871,0.21980727836444608,0.8593898297853514,0.8132380773052137
2CzPy,toluene,stda,S0T1,0.034485456972658576,0.9898777227183928,0.034838097859152685,0.010122277281607325,0.9651619021408471,0.41281686088487146,0.7311648465303859
TAZ-PPI,toluene,stda,S0T1,0.06838390057420005,0.9633889386332913,0.0709826507570376,0.03661106136670839,0.9290173492429623,1.0279673092034738,0.8321096799407512
2CzPy,toluene,stddft,S0S1,0.10834826321020793,0.13920891768275312,0.7783140980747056,0.8607910823172467,0.2216859019252946,0.8547313438937036,0.81633484782311
SIR-B,toluene,stda,S0S1,0.007239225027741878,0.6576719115226625,0.011007350170971115,0.3423280884773376,0.9889926498290289,5.084088735610704,0.3721023749657865
SIR-B,toluene,stda,S0T1,0.011782801358805717,0.6545304854321168,0.018001913770336896,0.34546951456788344,0.9819980862296631,4.861950580315393,0.4429907680537027
2CzPy,toluene,stddft,S0T1,0.033654149834940736,0.9899852624127667,0.033994596801289446,0.010014737587233306,0.9660054031987105,0.4139380837046494,0.7343732437266002
TAZ-PPI,toluene,stddft,S0T1,0.11718233052575569,0.8637056517124996,0.13567391887897706,0.13629434828750053,0.8643260811210232,0.42582671529482574,0.9119359877120148
TAZ-PPI,toluene,stddft,S0S1,0.027029089229719767,0.9944495789247475,0.027179949393658625,0.0055504210752524725,0.9728200506063415,0.4697886227196234,0.7258750271724876
SIR-B,toluene,stddft,S0S1,0.007231871052204292,0.6576300115544824,0.01099686894627855,0.3423699884455175,0.9890031310537216,5.08091369216193,0.3728083450274921
SIR-B,toluene,stddft,S0T1,0.013992426938332856,0.6536889679440805,0.02140532825931037,0.3463110320559196,0.9785946717406896,4.771090254305986,0.46274860479257957
TPSi-F,toluene,stda,S0T1,0.2111563094466912,0.29046671433223575,0.726955272421234,0.7095332856677643,0.2730447275787656,0.03391457444642605,0.9680772510098968
TAZ-PPI,toluene,stda,S0S1,0.029037025092957726,0.9938606491709168,0.029216394790537836,0.0061393508290833185,0.9707836052094624,0.4974237860540744,0.7234081380079792
TPSi-F,toluene,stddft,S0T1,0.21010995676941827,0.28936734626040717,0.7261011288410418,0.7106326537395928,0.2738988711589582,0.03701728218505944,0.9692732619360759
TPSi-F,toluene,stda,S0S1,0.2084390490085544,0.5439675299843126,0.38318288779950804,0.45603247001568753,0.616817112200492,0.7696480753154105,0.815555372220654
PXZ-10-DPPZ,toluene,stda,S0T1,0.3300025364429393,0.9503851409924597,0.3472303198031139,0.04961485900754013,0.6527696801968864,2.5503175489235645,0.477325191339588
PXZ-10-DPPZ,toluene,stddft,S0S1,0.360338497028598,0.9467426557312514,0.38060870591098206,0.05325734426874869,0.6193912940890179,2.622623175535455,0.4480997720617638
PXZ-10-DPPZ,toluene,stda,S0S1,0.3573887081708968,0.946773255306728,0.3774807813462294,0.05322674469327224,0.6225192186537706,2.6218886317769137,0.44941860163511593
CzB-FMPIM,toluene,stda,S0T1,0.029828170305608276,0.996909359335546,0.029920644265481834,0.0030906406644538036,0.9700793557345181,1.0244431171710318,0.6794830559271029
TPSi-F,toluene,stddft,S0S1,0.22646529250833916,0.5451428853450238,0.4154237331099132,0.45485711465497625,0.5845762668900868,0.6796338589180422,0.839063017876615
CzB-FMPIM,toluene,stddft,S0S1,0.02578280630740661,0.999864445335048,0.02578630176090216,0.0001355546649519987,0.9742136982390976,1.2693324321653165,0.7668881959837568
CzB-FMPIM,toluene,stddft,S0T1,0.029982839618221912,0.9970757865903294,0.030070772975796897,0.002924213409670597,0.969929227024203,1.020594111274698,0.6817382044303958
CzB-FMPIM,toluene,stda,S0S1,0.0879249054862683,0.4690678665922928,0.18744602167065813,0.5309321334077073,0.812553978329342,2.352556105111591,0.7245461195490118
PXZ-10-DPPZ,toluene,stddft,S0T1,0.3238098534361535,0.9495513978086055,0.34101350825605503,0.050448602191394736,0.6589864917439447,2.5176575812212003,0.4905384522299576
2Cz2tCzBn,toluene,stda,S0S1,0.3522868854015151,0.864340310418836,0.40757891441023547,0.13565968958116403,0.5924210855897647,1.4679937573551822,0.5471654188018318
2Cz2tCzBn,toluene,stda,S0T1,0.35302795066845316,0.8916429601568037,0.39592972349197925,0.1083570398431965,0.6040702765080207,1.5516230559256554,0.5895108029208915
2Cz2tCzBn,toluene,stddft,S0T1,0.35234753051092105,0.8951099594353189,0.3936360296261253,0.10489004056468118,0.6063639703738747,1.5653371982826731,0.5957409416136312
SXAC-BP-SXAC,toluene,stda,S0S1,0.09920781556586637,0.8085393076577745,0.12270005258403276,0.19146069234222532,0.8772999474159671,1.8608135090295368,0.4324125984795726
SXAC-BP-SXAC,toluene,stddft,S0S1,0.1001861616650696,0.801765146704741,0.1249569928012402,0.19823485329525906,0.8750430071987599,1.8599254149725017,0.43292282885643313
SXAC-BP-SXAC,toluene,stda,S0T1,0.09791628017658624,0.8130886229944938,0.120425101775467,0.18691137700550634,0.879574898224533,1.7514845425769388,0.519077083825697
SXAC-BP-SXAC,toluene,stddft,S0T1,0.09774602092330738,0.8149904452523484,0.11993517407807391,0.18500955474765154,0.8800648259219259,1.7160611299923527,0.5386801039447359
2CzPN,toluene,stda,S0S1,0.22697827039705742,0.7817378879177881,0.2903508630004226,0.21826211208221188,0.7096491369995773,0.9138516772701349,0.6064226561800561
2CzPN,toluene,stda,S0T1,0.23179615556214514,0.7810319242498118,0.29678192192308583,0.21896807575018815,0.7032180780769139,0.8536562875556254,0.7288993147502812
2CzPN,toluene,stddft,S0S1,0.22879600489954968,0.782107822359191,0.29253767621118715,0.2178921776408091,0.7074623237888129,0.9199278456998562,0.6024507943827893
2CzPN,toluene,stddft,S0T1,0.2310233643121578,0.7801651955141309,0.2961210851759579,0.21983480448586923,0.7038789148240423,0.8273517774330612,0.7464821884254129
2Cz2tCzBn,toluene,stddft,S0S1,0.02150053595394499,0.7065782623982269,0.03042909341842632,0.29342173760177304,0.9695709065815735,1.906740062108693,0.635654118953897
4BPy-mDTC,toluene,stda,S0S1,0.1564342012932218,0.9571270112260345,0.1634414236129821,0.042872988773965344,0.8365585763870177,2.186905032967742,0.5105957425949612
4BPy-mDTC,toluene,stda,S0T1,0.1832345744612162,0.9640657415136903,0.19006439765561792,0.03593425848630966,0.8099356023443823,2.0561760032751613,0.5132035909845778
4BPy-mDTC,toluene,stddft,S0T1,0.18543576000072193,0.9650079196209572,0.19215983229812117,0.034992080379042736,0.8078401677018788,2.046224177192401,0.517775215167368
o-PCzTPD,toluene,stda,S0S1,0.046925521330360986,0.9765201374904763,0.04805381837895651,0.023479862509523705,0.9519461816210436,0.7717573672199262,0.7787558245518668
Pd-1,toluene,stda,S0S1,0.07390589237623504,0.8809693569243772,0.08389155853757937,0.11903064307562293,0.9161084414624207,0.34134758614933947,0.8423342649953698
4BPy-mDTC,toluene,stddft,S0S1,0.023124015305469866,0.6912982320696389,0.03345012938372514,0.3087017679303609,0.9665498706162747,3.7054798693458975,0.6315732473986415
o-PCzTPD,toluene,stda,S0T1,0.15091716480773257,0.8191088187483071,0.1842455621932522,0.1808911812516928,0.8157544378067476,0.7500427396739209,0.8051264372955836
Pd-1,toluene,stddft,S0S1,0.0730508409922279,0.8796219687985453,0.08304799514273878,0.12037803120145488,0.9169520048572611,0.3675840564132902,0.8407228895255496
o-PCzTPD,toluene,stddft,S0T1,0.1614993200497272,0.8168284413075251,0.19771510378753432,0.1831715586924748,0.8022848962124656,0.7126929238127498,0.7996220225136242
Pd-1,toluene,stda,S0T1,0.108123957133223,0.9097439784599666,0.11885097312351268,0.09025602154003377,0.8811490268764873,1.1240354681598694,0.7511732333706203
