molecule,Delta_E_ST_eV,S1_energy_eV,T1_energy_eV,S1_S_he,T1_S_he,Delta_S_he,Abs_Delta_S_he,S1_CT_number,T1_CT_number,Delta_CT_number,Abs_Delta_CT_number,S1_Lambda_D,S1_Lambda_A,T1_Lambda_D,T1_Lambda_A,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,S1_Delta_r,T1_Delta_r,Delta_Delta_r,Abs_Delta_Delta_r,S1_hole_on_A,S1_particle_on_D,T1_hole_on_A,T1_particle_on_D,Char_diff_squared,S_NTO_sum,S_NTO_product,S_NTO_ratio,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Log_Abs_S1,Log_Abs_T1,S1_overlap,T1_overlap
TPA–2SPPITPA,0.613,0.02350719316604626,0.10418479843793729,0.0033077104184111106,0.010320983433202676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025246048735376725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00384883984471503,0.0034005064496469397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008006155081686745,0.0,0.0,0.0,0.006272330742110673,0.004051503965998527,0.0,0.0
TPA–DAP–TPA,0.9129999999999998,-0.1420780357791018,0.4500453566079253,0.0427688300024103,0.05408458618380826,0.007947230608761065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008234983315937323,0.0016356528484415323,0.0,0.0,0.0059677964880380085,0.0,0.0,0.015977291979843378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047633639479050015,0.0,0.0,0.0
TPB-AC,0.4830000000000001,0.32054574576996475,-0.30340015226215594,0.0,-0.002401437007127004,0.0,0.006779595609068943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002482706189766102,0.001825519975490325,0.0,0.0,-0.0033440068456995547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004270684869563125,0.001801809318772439,0.0,-0.0048667604272235356,0.0,0.0,0.0,0.0
TPBPPI-PBI,0.3359999999999998,0.34116942445245363,-0.43116819463373285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036606448796541397,0.0,0.0,0.0,-0.010563692979384127,-0.0023963819896826674,0.0,0.0,0.0,0.0,0.0,-0.004455043725088895,-0.0025870654764038378,-0.0036899787430240572,0.006037239932060643,0.0,0.0034413691900373883,0.0,0.0,0.0,0.0
TPBPPI-PY,0.415,0.2899621504440114,-0.3332871792237714,0.0035748189354418624,0.011658743157863598,0.0,0.0,0.0,0.0,0.0,0.004904120676133253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008115342280704515,0.0,0.0,0.0,0.0,-0.00749409825273082,0.0,0.0034305706886725777,0.0,0.0,0.010598510208685904,-0.003971974291485797,0.0,0.0,0.0,0.0,0.0
TPD4PA,0.3930000000000002,-0.11747623084770661,0.07963993475180771,-0.00208050868786939,-0.009525844819068556,0.0,0.0,0.0,0.0,0.0,0.004300582075161527,0.0,0.0,0.0,0.0,0.0,-0.005020114572332453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00164968970315942,0.0,0.0,0.008160456240184084,-0.012795736439447378,-0.00614098449267022,0.0
TPM2CN,0.4069999999999996,0.20078614800761577,-0.23205808796482,0.0,0.0,0.0038942390480300737,0.0,0.0,0.0,-0.0026116445683353243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004089781312118449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015960853825152853,-0.0028102550904886107,0.0,-0.004104638648793799,-0.008037154544281637,-0.0223585256486488,0.0,0.0
TPSi-F,0.8300000000000001,0.5619477844359765,-0.37753437571710025,0.0,0.056506548455145605,0.0,0.0,0.009562740607442208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218084162895504,0.011854274594111225,0.0,0.0,0.0,0.0,0.01763558180092656,0.022935205614025286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020503673804026384,0.0,0.0,0.0,0.02072016886915435
TPTI,0.6640000000000001,-0.17267882018545655,0.3499644478400182,0.0058947470810724305,0.0,0.0,0.0020532739970841206,0.0,0.0,0.004995035885366922,0.0,0.0,0.0,0.0,0.0009589519443061585,0.0,0.0,0.0,0.0035660579199750255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003319280414555481,0.0,0.006678790065662915,0.0,0.0,0.0,0.0,0.0017341398923218013,0.0
TPXZ-as-TAZ,0.2069999999999998,-0.1715751102649371,0.07488973597278525,0.0,-0.024898675736978675,-0.01834048539867903,0.0,0.0,0.0,0.0,0.0,0.0,-0.006481042504213996,0.0,-0.007610043441076873,0.0,-0.0071992549291846715,0.0,0.0,0.0,-0.01027280229238178,0.0,-0.048029196747207466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017627332657118817,0.0,0.0,0.0,0.0,0.0,0.0
TPXZ–as-TAZ,0.2139999999999999,-0.1394485363351489,0.05844740288790886,-0.008342424370799363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062356582738894994,0.0,0.0,-0.01897421845984541,0.0,-0.02495526299708166,0.0,-0.0454991617326066,-0.007192257951929575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02399044140412231,0.0,-0.013633821044888396,0.0,0.0,0.0,0.0
TRZ-3SO2,0.0680000000000005,0.48833577041861753,-0.7824642023771456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009709418070098433,0.0,-0.007170301285907542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008251753865159195,0.0,-0.01296618771018824,-0.00967265458501734,0.0,0.0,-0.01624124031490413,0.0,0.0,-0.015157273636265341,-0.005206923108662453,0.0,0.0,0.0,0.0
TRZ-pIC,0.5009999999999999,-0.20825070908794396,0.2475046530443155,0.004560761484097571,-0.008791843505645004,-0.010968940925336674,0.0,0.0,0.00337564186825344,0.0045557806436331335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004824193236860372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005297280273290403,0.0,0.0,0.005388373241031064,0.0,0.0,0.0
TRZ3DPA,0.5299999999999998,0.018330061521207884,0.03551172693229654,0.0,0.0038499362709379812,0.0,0.0,0.0,0.0,0.0,0.003636836656084875,0.0,0.0,0.0,0.0,0.0,0.0,0.0018189776305436818,0.00640346542220508,0.0,0.0,0.0,0.0,0.0,0.0020919007206889988,0.001801268921656135,0.0,0.0,0.0,0.0,0.0,0.01032990827500076,0.0025225126773974083,0.0,0.0,0.0,0.0,0.0,0.0
TS-1,0.4540000000000002,0.22559892081214056,-0.23201151470979792,0.005610720368521186,-0.0032166362381221125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067488953716741155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007319575633495665,0.0,0.0,0.0,0.0,0.0,0.007496316520219721,0.0,0.0,0.011052325103891775,0.0,-0.005134674963622017,0.004299508599425669,0.0,0.0,0.0
TSBFB,0.7510000000000003,0.39654236989047464,-0.3102688320299239,0.02911807290812302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01707098712866197,0.0035514923346834917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021368142825263114,0.01896047852370257,0.0,0.012378634820191551,0.0,0.012149502587157843,0.004818877365454582
TX-CzPh,0.7120000000000002,0.09656824683176751,0.10287597528490085,0.003756076696693339,0.0,0.0,0.005107587698930069,0.0,0.0,0.0,0.0,0.0,0.0,0.005565985132460441,0.0,0.0,0.0,0.0,0.0,0.0037722359016459633,0.00594934616193061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008866148465933052,0.0,0.0,0.00879703204408344,0.0,0.007015600315667955,0.0
TXO-P-Si,-0.0090000000000003,0.0,-0.405542803067925,0.0,0.0,-0.00533215418937705,0.0,0.0,0.0,-0.0038788524302436006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012473548644672972,0.0,0.0,-0.0032181844185527253,-0.0052642608475044796,0.0,0.0,-0.007778487300785963,0.0,-0.004030142380280828,0.0,-0.0029791661978049166,0.0,-0.002724741994768258,0.0,0.0,0.0
TXO-TPA,0.4199999999999999,0.09707767185138343,-0.12562920141983047,0.0,0.0,-0.004361201069076671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032882284405736095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007773004129366871,0.0,-0.007029475917285357,-0.013808515701684466,0.0,-0.0009824869111170799,0.007186049725566088,0.0,-0.002100823451661907,0.0
Tri-PXZ-PCN,0.286,-0.17649537471262386,0.12823909156810917,0.0,-0.01596094491950831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012457824370801014,0.0,0.0,-0.006970815373308692,0.0,0.0,-0.02745452002602643,0.0,0.0,0.0,0.0,-0.011715251434934931,0.0,0.0,0.0,0.0,-0.019629155111602837,0.0,-0.011053291353725373,0.0,0.0,-0.004471065738524169,0.0
TrisCz-Trz,0.2390000000000003,0.10758254050762074,-0.28172618970130847,-0.014644177483879894,0.0,0.0,-0.010565070481608766,0.0,0.0,0.0,0.0,0.0,-0.004338347013251724,-0.0055541616872633315,0.0,0.0,0.0,-0.0035762360520434186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005692796415722598,0.0,0.0,0.0,-0.0033953902843254745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032349803391169105,0.0
UGH3,-0.0020000000000006,0.2312910615261976,-0.3800052428484238,0.0,0.0,0.0,0.0,0.0,-0.025220238175347187,0.0,0.004102750367558541,0.0,0.0,0.0,0.0,-0.06053000030716348,-0.05315369826096904,-0.058830078355239394,0.0,0.0,0.0,0.0,0.0,0.0,-0.05212346929235646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033979838435799395,-0.017603477780850207,0.0,0.0,0.0,0.0,0.0
VBC-PTZ,0.6120000000000001,-0.2250467692735911,0.3621171704229744,0.004703491058270286,0.0,0.0,0.000240810901852849,0.0,0.0,0.0,0.0018612237170764212,0.0,0.0,0.0,0.0020630159878344354,0.0,0.0,0.0,0.002894180318781926,0.0,0.0,0.0,0.0,0.0,0.002597966910722616,0.004507118531900024,0.0,0.0,0.0,0.0,0.0,0.011786133152020588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VBN0,0.4529999999999998,0.12398413114985084,-0.13585042729964728,0.0,0.0,0.0,0.0032850101488559923,0.0,0.003725843069557398,0.0,0.0,0.0016551856477270985,0.0,0.0,0.0,0.0,0.0,0.0,0.0012390587218520553,0.0024862569775155616,0.0,0.00046717077771915485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005161517843399914,0.0,0.0,0.0,0.0032106734610760756,0.0,0.0
V–TPA,0.3730000000000002,0.247481372294128,-0.3218256418138228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031955996877832413,0.0,0.0,0.0,0.0,0.0,-0.006359504578874891,0.0,0.0,0.0,-0.0022385299904679502,0.006683134132871624,0.0,0.0,0.0,0.0,0.0,-0.004731854562169898,-0.004153556620850821,0.0,0.0,0.008835367071092703,0.0,0.0,0.0,-0.004105488844347528,0.0,0.0,0.0
XCBP,0.4609999999999998,0.2864137420803502,-0.28100748212033766,0.0,-0.002490771712627145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003118254988489004,-0.0019521273608093168,0.0,0.004847958765905751,0.0,0.0,0.0,-0.0037606744311276404,0.0,0.0,0.0,0.0,0.0,0.003285994832013529,-0.0014017575605227324,-0.003982389749386491,0.0
XPhos,1.146,0.4717935401129556,0.0,0.03931327943120364,0.04057059377159192,0.0,0.015858545593722684,0.0,0.0,0.0,0.0,0.0,0.008183151454966606,0.0,0.0,0.0,0.011842039732136487,0.0,0.0,0.026644459892254554,0.0,0.016380932401007433,0.0,0.01492959428377028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03642601856019907,0.0,0.0,0.0,0.0,0.0,0.0
XT-T,0.504,0.38994379303468124,-0.3658510343932093,-0.006164392462089566,0.0,0.0,0.0,0.0,0.0016977013926975483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016774093063857257,0.0,0.0,0.003987953111020568,0.0,0.004970294361764455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650014141821993,0.0,0.0,0.0035364762583967885,0.003172237624192209,0.0,0.0
Xm-mCP,0.6309999999999998,0.28014594465450166,-0.15814129455694229,0.0,0.0,-0.008901125309162615,0.0,0.0,0.0,-0.00315280117984225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025144145657630527,0.002812269652625257,0.0018952250593973763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050392756186864425,0.0,0.0,0.0,0.0,-0.005102912838648554,0.004697499653258995,0.0,0.0,0.0
Xp-mCP,0.645,0.3297005492215542,-0.1841831700102852,0.0037554729078454973,0.0,0.0,0.0054883840362296155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694882026881122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001162510837779964,0.0,0.0,0.005372502843803126,0.0,0.0,0.007440078063632175,0.0,0.003729220152134227,0.004067576485942246
Yad,0.5150000000000001,-0.09783695666481798,0.15164873129274084,0.0,0.0,0.0,0.004331376127325266,0.0,0.0,0.0,0.0,0.0027104233805618824,0.0,0.0,0.0,0.0010038124216755484,0.004118475037198616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001638350076765031,0.0,0.0,-0.004018356889566506,0.0,0.0,0.0,0.0,0.0028708525731778005,0.0,0.0,0.0025831229316622953,0.0,0.0,0.0
Z-o-DHMPA,1.004,-0.1380431852187063,0.5184145225446851,0.0477887131902988,0.05409971298991612,0.0,0.0,0.0023370601322137974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007286352871656228,0.0,0.0,0.0,0.0022111081887353267,0.0,0.0332374551977529,0.014261645657919281,0.0,0.0,0.0,0.0,0.0,0.0,0.004230788127859085,0.0,0.0,0.0
ZDN,0.4060000000000001,0.18659217312313345,-0.2255566844622253,-0.0009476432968993249,0.0,0.0,0.0,0.0,0.0,-0.0027944630126715666,-0.0020085438909784926,0.0,0.0,0.0,0.0,0.0,-0.014636020234737045,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014599882680420607,0.0,0.0,0.0,0.0,0.0,-0.002750642052720083,0.0,-0.002980669125067513,0.008479642173505539,0.0,0.0,0.0,0.0,0.0,0.0
ZDZ,0.3820000000000001,0.15639251032803986,-0.2055652478910595,0.0,0.0,0.0,0.0047429591416265895,0.0,0.013762671710226888,0.0034374152827607303,0.006782268908865676,0.0,0.0,0.0,0.0,0.0032578853779262275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010340682687585825,0.013695390312500041,0.0,0.0,0.0,-0.04794410289201758,0.0,0.0
[BMIM][PF6],0.7869999999999999,0.6766771409899723,-0.46357977518625737,0.0,0.030944041590795487,0.0,0.0,0.009524075573677068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014607269160689553,0.0,0.018284994155241024,0.0,0.00688319859677803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01616298759424373,0.0,0.0,0.004370166151497379,0.0,0.0,0.009020437757122479,0.0,0.0
arylene,0.4559999999999999,0.2870737237660434,-0.2957390526161052,0.004519214047509389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014964021136614014,0.0,0.0,0.0,0.0,0.0,-0.004308405902861096,0.0,0.0,0.0,0.0,0.0,0.0,-0.005353811436018315,0.0,-0.0023069082521157253,0.0,0.012292081267658279,0.007824746656005402,0.0,0.0,0.0,-0.005868280173876064,0.0,0.0
benzoxazole,0.6719999999999997,0.1233557822369839,0.026706807207239055,0.0,0.021843409931339073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005777102705254957,0.0,0.0,0.0,0.013275037826200554,0.0,0.0,0.0044319972893581494,0.0,0.0,0.0,0.006880498294177451,0.0,0.0,0.00479378212779677,0.0,0.013975231308968862,0.0,0.006716575244728492,0.0,0.0,0.0,0.0
bpipH,0.637,0.2683240077526765,-0.13658596359357253,0.005129179232119478,0.004389581852720127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027923629176070494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028012435429068355,0.0,0.0,0.0,0.0,0.003195201464859382,0.0,0.0,0.0,0.003669294440814474,0.0,0.005394768263397382,0.013607283271473803,0.0,0.0,0.0,0.0,0.0,0.0
c-D2T,0.2160000000000002,0.06299028266137333,-0.25042833781527574,-0.012482124940704619,-0.01690406894773756,0.0,0.0,-0.000627701758120829,0.0,0.0,0.0,0.0,0.0,-0.003525229858495191,0.0,0.0,0.0,0.0,-0.005282824811012923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021124428384144706,0.0,0.0,0.0,0.0,0.0,-0.003383864857633395,-0.0031960698413719658,0.0,0.0,0.0,0.0
cyclohexanone,0.7710000000000004,0.6797464810020268,-0.48746166673112534,0.0,0.03632245912871412,0.0,0.0,0.0,0.0,0.0,0.0,0.015248598169926004,0.0,0.0,0.0,0.0,0.0,0.00848521171702035,0.0,0.008857909268193685,0.0,0.0,0.0,0.014506153325354487,0.0,0.0,0.0,0.0,0.006774418034630972,0.016858743222630486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007842549755552335
czpzpy,0.5250000000000004,0.10242218258730601,-0.04779474315449481,0.0,-0.006111198502689821,-0.003760728512586324,0.006373463218827638,0.0,0.0,0.0,0.002774866735681017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034954046753240316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815797208059298,0.0,-0.005575023135205,0.007112701302797351,0.0,0.0,0.0
dTolmp,0.064,0.7471508236991575,-0.9654662211440382,-0.013782789654260063,0.0,-0.013634028015172777,-0.02345499779926639,0.0,-0.004949751608329611,-0.011322404677559279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073469411459744435,0.0,-0.009400931554375037,0.0,0.0,0.0,-0.005670446823690694,0.0
dbG2TAZ,0.6000000000000001,0.133293604126603,-0.03224161578286431,0.00700661826745349,0.021640307102046688,0.0,0.0,0.0,0.0,0.0,0.005453779734052433,0.0,0.0,0.0024754001949577665,0.0010430542336969106,0.00617391040005214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008716010789859735,0.0,0.0,0.0,0.0,0.0022337170326153398,0.0
diarylbiindole,0.988,0.08486021334783238,0.17810117161819566,0.0,0.05657306286439481,0.021029689740165867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016144306300293655,0.0,0.0,0.01998887448812496,0.0,0.0,0.0,0.0,0.0,0.0,0.07849659727920126,0.0,0.0,0.008268193011915425,0.0,0.0,0.0,0.0444907438785943,0.0,0.0,0.01614742331446095,0.0
dpmb,0.1610000000000004,0.8311097752997526,-1.0156962127900275,-0.005799408072738872,0.0,-0.016447107392821944,-0.02586730939004578,0.0,0.0,0.0,0.0,-0.007009776634185121,0.0,0.0,0.0,-0.004758457574640379,0.0,0.0,-0.008552443834859758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015076539995182676,-0.014528832448017866,0.0,0.0,0.0,0.0,0.0,0.0
dpmt,1.0490000000000004,0.893908360037424,-0.6137415935492895,0.0,0.015315014247689813,0.0,-0.03057408201863181,0.0,0.004712036299393541,0.0,0.0,0.009473671254968861,0.0011344722938269544,0.0,0.0,0.0,0.0,0.0,0.007332543304679869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019142540098634066,0.0,0.0,0.008199312441935835,0.0,0.0,0.0
ethylacetate,0.1320000000000001,-0.2534754902349727,0.0,-0.0035897785460805684,-0.007022199850566737,0.0,0.0,0.0,0.0,-0.005193618225779916,0.0,-0.009164023030233674,0.0,0.0,0.0,-0.003024187358467619,0.0,0.0,0.0,-0.005995366578486608,0.0,0.0,0.0,-0.008301625347298601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009343407066997338,0.0,0.0,-0.006613887445933497,0.0,0.0,0.0,0.0
iTPBI-CN,0.4119999999999999,0.42852162932354715,-0.4879934741897741,0.0026866096120976243,0.002607865289126502,0.00560112497572163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002250901025024038,0.0,0.0,0.0,0.0030765746009908737,0.000245397015859496,0.0,0.0,0.0,0.0,0.0,0.007895407868349342,0.0,0.0,0.0035490398785978593,0.0,0.0,0.0,0.0,0.0,0.0
indenoacridine,0.954,-0.6260129101253281,1.0233031593629096,0.0,0.0,0.0,0.0,0.010065114129937713,0.0,0.0,0.014205330532345269,0.0,0.008341678775117142,0.019677715017513517,0.0,0.0,0.0,0.0,0.0,-0.002369002297170601,0.0,0.0,0.0,0.011470970656587072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01613864703277427,0.0,0.0,0.0,0.0,0.0,0.0,0.015257456865463455
m-CF3PIBI,0.4319999999999999,0.16545094266080762,-0.18038321677802796,0.0,0.016055596030829823,0.0,0.0,0.0,0.0,0.0,0.0,-0.008492249989249034,0.0,0.0,0.0,-0.0044483971127862775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007548358083927024,0.0,0.0,0.013889326016116352,0.0,-0.01518924614371674,-0.005495106187391189,0.0,0.0,0.0,-0.005751868933276467,0.0,0.0,0.0,0.0,0.0
m-CZ-DPS-DMAC,0.4239999999999999,0.1418097622742848,-0.16003438932139757,0.0,0.0,0.0,0.0,-0.005154965331471757,0.0,0.0,0.0,-0.007498213771720246,0.0,0.0,0.0,0.0,0.0,-0.0034104378920281737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008015834509257018,-0.007581582746029671,-0.004293741926974917,0.0,0.008706613476642379,0.0,0.0,-0.010558272648858846,0.0,0.0,0.0
m-CzCNDMT,0.4119999999999999,0.11978129957051879,-0.16131365942490258,0.0,0.0,0.0,0.0,-0.006826299946165317,0.0,0.0,0.0,-0.012511029302659904,0.0,0.0,0.011894726632464919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008899201936634463,0.0,0.018550219474919444,0.0,0.015157248486200694,0.0,0.0,0.0,0.0,0.0,0.009303016224214245,0.0,0.0,0.0,-0.01679435912071828,0.0,0.0
m-DHMPA,1.0099999999999998,-0.13158032002207215,0.568937289153932,0.024455828634919918,0.03763204993365615,0.0,0.0,0.0,0.0,0.0,0.0,0.007514560210666301,0.005077761313434891,0.0,0.0105485521571033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008768414731546211,0.0,0.0,0.015917028996986243,0.0,0.0,0.0,0.0,0.006308674732778186,0.0,0.0,0.0,0.0,0.0,0.0
m-DTPACO,0.427,-0.021843324186411765,0.0,0.0,0.0,0.0,0.002642446065760125,0.0,0.0,0.0,0.0,0.0,0.0,-0.001542762074345224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008198811942895174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005623702120930472,0.0,-0.0001745666422146787,-0.0024079113521886897,0.004294746922474748,-0.0016429692339524514,0.0037989956807377365,0.0
m-PCzTPD,0.625,0.10931583916571815,0.0,0.0,0.012729742936205636,0.0,0.0009292994187298533,0.009601091593432629,0.0,0.0031002708242881755,0.0,0.0,0.0035901775600836318,0.0,0.0,0.0,0.0,0.0,0.010576266510945087,0.0,0.0,0.0015943239418145516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008312178414040272,0.0013128093081642854,0.0,0.0,0.0,0.0,0.0
m-PO-ABN,0.9529999999999998,-0.19575883893172746,0.5937148654862403,0.020981372635825214,0.027547824052232998,0.0,0.013121345468205235,0.0,0.0,0.0,0.0,0.012096769899609627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009307719540600709,0.0,0.0,0.0,0.009331861871601578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062157930919928125,0.0,0.012419910290704161,0.0
m-TPA-AP-TPA,0.947,-0.11297075069307749,0.3910739671469269,0.03850826091794142,0.0523429403982245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014916251185078508,0.0,0.0,0.019619352524114436,0.0,0.0,0.0,0.0,0.008117651940140802,0.0,0.0,0.08508013085187666,0.0,0.0,0.0,0.0,0.0,0.0,0.04418664647074334,0.0,0.0,0.00988464094873654,0.0
m-ν-DABNA,0.3600000000000003,-0.22403569443787646,0.15410622002789542,-0.002881999425876074,-0.010124617669541695,0.0,0.005953048308143381,0.0,0.0,0.0,-0.002727405129343445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004792227886430317,0.0,0.0,0.0,0.005385731166813235,0.0,0.0,0.0,0.0,-0.0038965539264598187,0.0,-0.007211882051954851,0.0,0.0
m2Cz2Trz,0.2559999999999998,0.0,-0.13583413903143784,0.0,-0.011557682134888808,0.0,0.0,0.0,0.0,-0.01068211569527193,-0.005158139635447958,0.0,0.0,0.0,0.0,0.0,0.0,-0.005081888733411588,0.0,0.0,-0.004827716845850799,0.0,0.0,-0.004832532353953425,0.0,0.0,0.0,0.0,0.0,-0.005590096394140556,0.0,-0.009923313389165092,0.0,0.0,0.0,-0.01066990529053636,0.0,0.0,0.0
mAP,0.6849999999999996,0.3535077094822644,-0.2228860524224454,0.0,0.0,0.012039094219708923,0.0,0.0,0.012033204792429489,0.0,0.0,0.0,0.0,0.009697156278156671,0.0025793408177181014,0.010474238378394302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007501434240504999,0.0,0.0,0.0,0.0,0.024312829632330224,0.0,0.0,0.0,0.0,0.0,0.0,0.011586709284241332,0.0,0.0
